feature,importance_harassment,importance_hate_speech,importance_insult,importance_normal,importance_sexually_explicit,importance_threat,importance_overall
cuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cukong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cristiano,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cristy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crita,0.0,0.0,0.0,0.0,0.0,0.0,0.0
critanya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
critical,0.0,0.0,0.0,0.0,0.0,0.0,0.0
croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
croot,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crop,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cucok,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cracker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
craig,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crane,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crazy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cream,0.0,0.0,0.0,0.0,0.0,0.0,0.0
creamy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
create,0.0,0.0,0.0,0.0,0.0,0.0,0.0
created,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cross,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crot,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crottttt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crowd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cruiser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crunchyroll,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crusader,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crypto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
csi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cristian,0.0,0.0,0.0,0.0,0.0,0.0,0.0
csr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
css,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crew,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crime,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crimes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
criminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crispy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
csis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cokelat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cokin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cokk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cokkk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coklat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coklit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cokro,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cokroaminoto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contributor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coldplay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cole,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coli,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coblos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cocoklogi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cod,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cola,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comfortable,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comika,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coming,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collab,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collaboration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collection,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collective,0.0,0.0,0.0,0.0,0.0,0.0,0.0
college,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
color,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colorffffgtaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colorffffgtkalian,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colorffffgtkau,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colour,0.0,0.0,0.0,0.0,0.0,0.0,0.0
columbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colmek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnnindonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cny,0.0,0.0,0.0,0.0,0.0,0.0,0.0
co,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coach,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clinic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clinton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
closed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
closethedoorinsider,0.0,0.0,0.0,0.0,0.0,0.0,0.0
code,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clothes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloud,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloudysunshine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
club,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cluster,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clutch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cma,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmaju,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmiiw,0.0,0.0,0.0,0.0,0.0,0.0,0.0
closing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coffe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coffee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cogil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cohen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmonyet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnbc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnbci,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnbcindonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cok,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bukit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bukittinggi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bukmun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bukn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
budiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0
budiarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
budiasto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
budidaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
budur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
congrats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connecting,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consultant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cont,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contack,0.0,0.0,0.0,0.0,0.0,0.0,0.0
competition,0.0,0.0,0.0,0.0,0.0,0.0,0.0
budiman,0.0,0.0,0.0,0.0,0.0,0.0,0.0
control,0.0,0.0,0.0,0.0,0.0,0.0,0.0
convention,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
converse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cookies,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bukhori,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cop,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confirmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conflict,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conge,0.0,0.0,0.0,0.0,0.0,0.0,0.0
congean,0.0,0.0,0.0,0.0,0.0,0.0,0.0
congkak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bukber,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buket,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bukhari,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooperation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
committee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
common,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comms,0.0,0.0,0.0,0.0,0.0,0.0,0.0
communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0
communications,0.0,0.0,0.0,0.0,0.0,0.0,0.0
communion,0.0,0.0,0.0,0.0,0.0,0.0,0.0
community,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commuter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
competitive,0.0,0.0,0.0,0.0,0.0,0.0,0.0
combatant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
combine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
combo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
come,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comeback,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comebacknya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compact,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complain,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complicated,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
con,0.0,0.0,0.0,0.0,0.0,0.0,0.0
concept,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condition,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commissioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conduct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conference,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confess,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confirm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commisioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commission,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dawuh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day,0.0,0.0,0.0,0.0,0.0,0.0,0.0
datar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
date,0.0,0.0,0.0,0.0,0.0,0.0,0.0
datengin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dating,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dato,0.0,0.0,0.0,0.0,0.0,0.0,0.0
datu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bts,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daulah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daulat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daulay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darwis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daryono,0.0,0.0,0.0,0.0,0.0,0.0,0.0
das,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daudin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brita,0.0,0.0,0.0,0.0,0.0,0.0,0.0
britain,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbb,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dblg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dcs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dcu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dawood,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dduk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dav,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dave,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daviena,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ddi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darurat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daruratpki,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dapet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dapetin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dapil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dapur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dasarhitam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dardak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dare,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dari,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darimana,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daring,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daripada,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danish,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danlantamal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daras,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dasr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daster,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dasuki,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
database,0.0,0.0,0.0,0.0,0.0,0.0,0.0
databoks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daritadi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darul,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darling,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darman,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darmawan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darmi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darmin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darmoyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darren,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darius,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defensenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
definisi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
definitif,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defisit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deflasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defri,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brisik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dechapol,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deconstructed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decul,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ded,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dede,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dedeh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dedek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
degan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delima,0.0,0.0,0.0,0.0,0.0,0.0,0.0
degdegan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
degei,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dehh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dehidrasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dei,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deif,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defenders,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dejan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dejavu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dejun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dekade,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dekalarasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deeskalasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defence,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defend,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dayan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dayat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dayeuhkolot,0.0,0.0,0.0,0.0,0.0,0.0,0.0
days,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dayu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dayung,0.0,0.0,0.0,0.0,0.0,0.0,0.0
db,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brother,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deden,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brothers,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brrti,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brsama,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bripka,0.0,0.0,0.0,0.0,0.0,0.0,0.0
briptu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brotherhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dedengkot,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dedi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dedikasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deedat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deadline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
december,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dear,0.0,0.0,0.0,0.0,0.0,0.0,0.0
death,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debatfinalpilkadajkt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debby,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debut,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dec,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dealer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bual,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buamona,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buana,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buanyak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bruakakakak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brubah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danlanud,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bryan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dada,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dadang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dadar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daddies,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daejeon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brunei,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daidy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daihatsu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daily,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dailyinsight,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daeli,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daely,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daeng,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dafa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daffa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dagan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dagel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dagestan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dagu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cycling,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cyril,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cyrus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daeva,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuss,0.0,0.0,0.0,0.0,0.0,0.0,0.0
custom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cut,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cute,0.0,0.0,0.0,0.0,0.0,0.0,0.0
culik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cultural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
culture,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cutter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cumi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
budayawan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buddha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bude,0.0,0.0,0.0,0.0,0.0,0.0,0.0
budeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0
budhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
btp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
btr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cutting,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuyy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuz,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cw,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cwek,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cwk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cwok,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cwts,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cyber,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curhat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curhatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curhatin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curug,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curut,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cwta,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dansa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dansatgas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dante,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dany,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dap,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dapa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danamon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danau,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dance,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dandhy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dandi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dandim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
